"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight"
"1",68.62321,57.99419,325.92,0.61,0.53,2022-04-03,52,1,"VIIRS","n","2.0NRT",260.87,4.18,"N"
"2",68.61695,57.97307,342.25,0.61,0.53,2022-04-03,52,1,"VIIRS","n","2.0NRT",262.84,8.58,"N"
"3",67.18259,56.63182,322.64,0.35,0.56,2022-04-03,52,1,"VIIRS","n","2.0NRT",255.88,1.77,"N"
"4",68.62409,57.98306,322.86,0.61,0.53,2022-04-03,52,1,"VIIRS","n","2.0NRT",260.28,4.52,"N"
"5",68.61782,57.96197,337.43,0.61,0.53,2022-04-03,52,1,"VIIRS","n","2.0NRT",261.39,10.95,"N"
"6",70.6884,23.59874,327.16,0.46,0.39,2022-04-03,54,1,"VIIRS","n","2.0NRT",264.33,2.7,"N"
"7",58.21568,30.87295,306.93,0.57,0.43,2022-04-03,56,1,"VIIRS","n","2.0NRT",266.11,1.77,"N"
"8",58.21349,30.88186,310.23,0.57,0.43,2022-04-03,56,1,"VIIRS","n","2.0NRT",267.34,1.77,"N"
"9",64.65812,24.42739,334.87,0.39,0.36,2022-04-03,56,1,"VIIRS","n","2.0NRT",267.21,5.87,"N"
"10",65.76578,24.18297,328.18,0.4,0.37,2022-04-03,56,1,"VIIRS","n","2.0NRT",269.52,5.43,"N"
"11",60.28852,22.28896,302.1,0.38,0.36,2022-04-03,56,1,"VIIRS","n","2.0NRT",268.78,0.82,"N"
"12",58.12016,31.33132,316.35,0.39,0.44,2022-04-03,56,1,"VIIRS","n","2.0NRT",266.05,1.8,"N"
"13",58.21931,30.87618,303.56,0.57,0.43,2022-04-03,56,1,"VIIRS","n","2.0NRT",265.76,1.47,"N"
"14",58.21495,30.89402,297.23,0.57,0.43,2022-04-03,56,1,"VIIRS","n","2.0NRT",265.87,1.39,"N"
"15",58.21712,30.8851,303.7,0.57,0.43,2022-04-03,56,1,"VIIRS","n","2.0NRT",266.06,1.47,"N"
"16",54.78187,22.84489,303.5,0.42,0.37,2022-04-03,58,1,"VIIRS","n","2.0NRT",266.03,0.74,"N"
"17",54.77857,22.84301,320.9,0.42,0.37,2022-04-03,58,1,"VIIRS","n","2.0NRT",267.43,1.75,"N"
"18",54.77737,22.84924,329.46,0.42,0.37,2022-04-03,58,1,"VIIRS","n","2.0NRT",267.28,2.43,"N"
"19",54.77618,22.85548,318.9,0.42,0.37,2022-04-03,58,1,"VIIRS","n","2.0NRT",267.78,2.43,"N"
"20",55.01963,21.38117,309.85,0.39,0.37,2022-04-03,58,1,"VIIRS","n","2.0NRT",267.01,1.05,"N"
"21",55.01645,21.39907,314.91,0.39,0.37,2022-04-03,58,1,"VIIRS","n","2.0NRT",269.42,1.3,"N"
"22",54.97466,21.55348,333.09,0.4,0.37,2022-04-03,58,1,"VIIRS","n","2.0NRT",268.85,2.97,"N"
"23",55.40216,18.72337,302.91,0.39,0.36,2022-04-03,58,1,"VIIRS","n","2.0NRT",275.33,0.7,"N"
"24",54.79716,21.99126,307.53,0.4,0.37,2022-04-03,58,1,"VIIRS","n","2.0NRT",264.64,1.69,"N"
"25",54.79278,21.99554,320.38,0.4,0.37,2022-04-03,58,1,"VIIRS","n","2.0NRT",266.15,1.95,"N"
"26",54.79103,21.88814,301.88,0.4,0.37,2022-04-03,58,1,"VIIRS","n","2.0NRT",264.09,0.72,"N"
"27",54.78666,21.89239,315.94,0.4,0.37,2022-04-03,58,1,"VIIRS","n","2.0NRT",266.14,1.44,"N"
