"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",38.80196,26.93452,300.88,0.72,0.75,"2022-10-06",113,1,"nominal","2.0NRT",286.42,2.23,"N"
"2",38.7378,26.94569,299.17,0.72,0.76,"2022-10-06",113,1,"nominal","2.0NRT",286.72,1.32,"N"
"3",38.73293,26.96046,298.4,0.72,0.76,"2022-10-06",113,1,"nominal","2.0NRT",284.87,0.79,"N"
"4",38.73817,26.94262,302.64,0.72,0.76,"2022-10-06",113,1,"nominal","2.0NRT",287.11,1.62,"N"
"5",55.53145,28.51628,303.65,0.49,0.49,"2022-10-06",109,1,"nominal","2.0NRT",279.09,1.03,"N"
"6",55.53184,28.52016,296.91,0.49,0.49,"2022-10-06",109,1,"nominal","2.0NRT",279.14,0.88,"N"
"7",52.84737,29.98718,367,0.34,0.56,"2022-10-06",109,1,"high","2.0NRT",280.28,4.95,"N"
"8",52.84876,29.99095,347.61,0.34,0.56,"2022-10-06",109,1,"nominal","2.0NRT",280.38,3.04,"N"
"9",52.85014,29.98637,300.38,0.34,0.56,"2022-10-06",109,1,"nominal","2.0NRT",277.69,3.04,"N"
"10",51.89054,29.33569,300.6,0.35,0.56,"2022-10-06",109,1,"nominal","2.0NRT",275.38,1.36,"N"
"11",48.7479,26.60256,297.75,0.34,0.56,"2022-10-06",111,1,"nominal","2.0NRT",268.14,0.68,"N"
"12",68.57685,80.32765,297.1,0.61,0.71,"2022-10-06",102,1,"nominal","2.0NRT",265.99,2.45,"N"
"13",68.57149,80.33162,297.66,0.61,0.71,"2022-10-06",102,1,"nominal","2.0NRT",266.52,2.45,"N"
"14",68.57507,80.31028,329.81,0.61,0.71,"2022-10-06",102,1,"nominal","2.0NRT",265.58,2.45,"N"
"15",68.56969,80.31425,318.95,0.61,0.71,"2022-10-06",102,1,"nominal","2.0NRT",266.32,2.45,"N"
"16",68.57731,80.32735,297.09,0.61,0.71,"2022-10-06",102,1,"nominal","2.0NRT",265.76,2.3,"N"
"17",68.57195,80.33142,312.77,0.61,0.71,"2022-10-06",102,1,"nominal","2.0NRT",266.52,2.3,"N"
"18",68.57021,80.31403,323.5,0.61,0.71,"2022-10-06",102,1,"nominal","2.0NRT",267.01,2.3,"N"
