"","latitude","longitude","bright_ti4","scan","track","acq_date","acq_time","satellite","confidence","version","bright_ti5","frp","daynight"
"1",39.26855,42.19738,310.65,0.79,0.78,"2023-08-09",18,1,"nominal","2.0NRT",286.66,2.17,"N"
"2",39.27083,42.20041,297.64,0.79,0.78,"2023-08-09",18,1,"nominal","2.0NRT",286.92,1.04,"N"
"3",39.26418,42.19685,303.39,0.79,0.78,"2023-08-09",18,1,"nominal","2.0NRT",286.87,1.04,"N"
"4",41.79769,26.70091,305.41,0.4,0.37,"2023-08-09",18,1,"nominal","2.0NRT",288.86,0.89,"N"
"5",41.63449,27.50406,302.55,0.42,0.38,"2023-08-09",18,1,"nominal","2.0NRT",290.09,1.21,"N"
"6",40.05908,33.77195,309.33,0.56,0.52,"2023-08-09",18,1,"nominal","2.0NRT",288.02,1.02,"N"
"7",38.28029,39.73928,304.5,0.63,0.72,"2023-08-09",18,1,"nominal","2.0NRT",294.2,2.21,"N"
"8",38.28058,39.74286,309.28,0.63,0.72,"2023-08-09",18,1,"nominal","2.0NRT",295.06,3.1,"N"
"9",41.02191,28.55394,312.59,0.47,0.39,"2023-08-09",18,1,"nominal","2.0NRT",291.2,1.28,"N"
"10",41.02084,28.55942,303.67,0.47,0.39,"2023-08-09",18,1,"nominal","2.0NRT",291.74,1,"N"
"11",38.45274,38.72417,305.13,0.56,0.69,"2023-08-09",18,1,"nominal","2.0NRT",294.06,2.03,"N"
"12",37.68116,39.24622,303.71,0.62,0.72,"2023-08-09",18,1,"nominal","2.0NRT",292.46,0.51,"N"
"13",37.66629,39.1566,308.77,0.62,0.71,"2023-08-09",18,1,"nominal","2.0NRT",294.4,2.87,"N"
"14",37.66608,39.15556,304.49,0.62,0.71,"2023-08-09",18,1,"nominal","2.0NRT",294.24,2.2,"N"
"15",37.66408,39.1622,308.39,0.62,0.71,"2023-08-09",18,1,"nominal","2.0NRT",293.85,2.07,"N"
"16",40.44342,27.14053,311.09,0.43,0.38,"2023-08-09",18,1,"nominal","2.0NRT",292.34,1.7,"N"
"17",39.5772,29.86071,301.83,0.56,0.43,"2023-08-09",20,1,"nominal","2.0NRT",288.4,1.34,"N"
"18",39.48503,30.04218,301.29,0.57,0.43,"2023-08-09",20,1,"nominal","2.0NRT",288.59,1.36,"N"
"19",38.01966,34.86427,310.86,0.36,0.58,"2023-08-09",20,1,"nominal","2.0NRT",289.65,0.88,"N"
"20",38.01873,34.8678,307.13,0.36,0.58,"2023-08-09",20,1,"nominal","2.0NRT",290.54,0.88,"N"
"21",37.35045,37.16091,307.02,0.5,0.66,"2023-08-09",20,1,"nominal","2.0NRT",295.38,1.35,"N"
"22",39.86711,26.2445,319.64,0.41,0.37,"2023-08-09",20,1,"nominal","2.0NRT",293.7,2.23,"N"
"23",37.29685,37.15692,306.46,0.5,0.66,"2023-08-09",20,1,"nominal","2.0NRT",294.59,1.47,"N"
"24",38.6575,30.61869,305.56,0.42,0.45,"2023-08-09",20,1,"nominal","2.0NRT",288.41,0.89,"N"
"25",38.1515,30.84838,329.97,0.44,0.46,"2023-08-09",20,1,"nominal","2.0NRT",294.28,4.13,"N"
"26",38.15137,30.8514,325.87,0.44,0.46,"2023-08-09",20,1,"nominal","2.0NRT",294.84,2.49,"N"
"27",38.15242,30.84666,308.67,0.44,0.46,"2023-08-09",20,1,"nominal","2.0NRT",290.6,2.49,"N"
"28",38.75317,26.9513,312.78,0.44,0.38,"2023-08-09",20,1,"nominal","2.0NRT",294.64,1.2,"N"
"29",38.7428,26.94807,308.86,0.44,0.38,"2023-08-09",20,1,"nominal","2.0NRT",295.42,1.09,"N"
"30",38.73588,26.94596,316.86,0.44,0.38,"2023-08-09",20,1,"nominal","2.0NRT",296.85,2.4,"N"
"31",38.73917,26.94599,307.72,0.44,0.38,"2023-08-09",20,1,"nominal","2.0NRT",295.59,1.28,"N"
"32",38.73479,26.94988,306.05,0.44,0.38,"2023-08-09",20,1,"nominal","2.0NRT",294.03,1.28,"N"
"33",37.89813,30.49238,304.22,0.43,0.46,"2023-08-09",20,1,"nominal","2.0NRT",291.61,0.92,"N"
"34",38.42741,27.21806,313.16,0.45,0.39,"2023-08-09",20,1,"nominal","2.0NRT",295.73,1.58,"N"
"35",36.93444,30.64674,306.02,0.46,0.47,"2023-08-09",20,1,"nominal","2.0NRT",295,1.33,"N"
"36",34.91536,37.94616,317.35,0.64,0.72,"2023-08-09",20,1,"nominal","2.0NRT",292.25,2.77,"N"
"37",33.20301,34.28428,341.39,0.45,0.63,"2023-08-09",20,1,"nominal","2.0NRT",296.16,4.51,"N"
"38",33.20179,34.28885,316.07,0.45,0.63,"2023-08-09",20,1,"nominal","2.0NRT",296.67,4.51,"N"
"39",33.20573,34.28892,351.72,0.45,0.63,"2023-08-09",20,1,"nominal","2.0NRT",297.65,9.09,"N"
"40",31.91573,34.8963,306.19,0.52,0.67,"2023-08-09",20,1,"nominal","2.0NRT",294.56,1.66,"N"
"41",30.705,33.84976,323.41,0.49,0.65,"2023-08-09",22,1,"nominal","2.0NRT",294.4,4.11,"N"
"42",30.72494,33.77344,303.81,0.48,0.65,"2023-08-09",22,1,"nominal","2.0NRT",292.99,0.64,"N"
"43",30.70369,33.85477,306.56,0.49,0.65,"2023-08-09",22,1,"nominal","2.0NRT",294.95,3.14,"N"
"44",31.35213,30.31654,310.11,0.59,0.53,"2023-08-09",22,1,"nominal","2.0NRT",295.16,1.63,"N"
"45",31.12115,29.81061,333.32,0.55,0.51,"2023-08-09",22,1,"nominal","2.0NRT",297.98,6.97,"N"
"46",31.11784,29.80358,309.42,0.55,0.51,"2023-08-09",22,1,"nominal","2.0NRT",297.47,3.38,"N"
"47",31.02893,29.75229,339.98,0.55,0.51,"2023-08-09",22,1,"nominal","2.0NRT",296.7,5.4,"N"
"48",31.02767,29.75782,318.17,0.55,0.51,"2023-08-09",22,1,"nominal","2.0NRT",297.18,5.4,"N"
"49",30.40044,30.6515,307.32,0.32,0.55,"2023-08-09",22,1,"nominal","2.0NRT",293.58,0.87,"N"
