"","country","system","captured","destroyed","abandoned","damaged","total","Date"
"1","Russia","(Unknown) vehicle",1,9,0,0,10,2022-03-25
"2","Russia","100mm MT-12 anti-tank gun",1,0,0,0,1,2022-03-25
"3","Russia","120mm 2B11/2S12",4,0,0,0,4,2022-03-25
"4","Russia","120mm 2B11/2S12A",1,0,0,0,1,2022-03-25
"5","Russia","120mm 2B16 Nona-K howitzer",1,0,2,0,3,2022-03-25
"6","Russia","120mm 2S34 Khosta",1,0,0,0,1,2022-03-25
"7","Russia","120mm 2S9 Nona",4,2,1,0,7,2022-03-25
"8","Russia","122mm 2B17 Tornado-G",0,2,0,0,2,2022-03-25
"9","Russia","122mm 2S1 Gvozdika",3,2,1,0,6,2022-03-25
"10","Russia","122mm BM-21 'Grad'",10,8,5,2,25,2022-03-25
"11","Russia","122mm D-30 howitzer 2A18",5,1,3,0,9,2022-03-25
"12","Russia","152mm 2A65 Msta-B howitzer",2,4,1,2,9,2022-03-25
"13","Russia","152mm 2S19 Msta-S",8,6,9,0,23,2022-03-25
"14","Russia","152mm 2S3 Akatsiya",2,4,6,2,14,2022-03-25
"15","Russia","152mm 2S33 Msta-SM2",3,0,0,0,3,2022-03-25
"16","Russia","1RL257 Krasukha-4 command post",1,0,0,0,1,2022-03-25
"17","Russia","1V119 artillery fire direction vehicle",5,1,0,0,6,2022-03-25
"18","Russia","1V13 battery fire control center",2,1,3,0,6,2022-03-25
"19","Russia","1V14 battery command and forward observer vehicle",1,0,1,0,2,2022-03-25
"20","Russia","220mm BM-27 'Uragan'",2,3,0,0,5,2022-03-25
"21","Russia","220mm TOS-1A",1,0,1,0,2,2022-03-25
"22","Russia","23mm ZU-23",2,0,0,0,2,2022-03-25
"23","Russia","2K22M1 Tunguska",0,2,5,1,8,2022-03-25
"24","Russia","2S1 with ZU-23 AA gun",1,0,0,0,1,2022-03-25
"25","Russia","9A310M1 TELAR (for Buk-M1-2)",0,2,0,1,3,2022-03-25
"26","Russia","9A310M2 TELAR (for Buk-M2)",0,5,0,0,5,2022-03-25
"27","Russia","9A330 Tor TLAR (for 9K330 Tor-M)",2,0,2,1,5,2022-03-25
"28","Russia","9A331 TLAR (for 9K331 Tor-M1)",1,4,1,0,6,2022-03-25
"29","Russia","9A331M TLAR (for 9K332 Tor-M2)",1,1,0,0,2,2022-03-25
"30","Russia","9A39M1 TEL (for Buk-M1-2)",0,2,0,0,2,2022-03-25
"31","Russia","9A39M2 TEL (for Buk-M2)",0,1,0,0,1,2022-03-25
"32","Russia","9K33 Osa",2,2,2,1,7,2022-03-25
"33","Russia","9K333 Verba",1,0,0,0,1,2022-03-25
"34","Russia","9K35 Strela-10",3,0,3,0,6,2022-03-25
"35","Russia","9K38 Igla",4,0,0,0,4,2022-03-25
"36","Russia","9M111 Fagot",3,0,0,0,3,2022-03-25
"37","Russia","9M113 Konkurs",14,0,0,0,14,2022-03-25
"38","Russia","9M113M Konkurs-M",1,0,0,0,1,2022-03-25
"39","Russia","9M114 Kokon",0,0,2,0,2,2022-03-25
"40","Russia","9P149 Shturm-S ATGM carrier",2,3,2,0,7,2022-03-25
"41","Russia","9S18М1(-3) (for Buk-M3)",0,1,0,0,1,2022-03-25
"42","Russia","9S470M1 (or variant thereof) command post (for Buk-M1/2)",0,1,0,0,1,2022-03-25
"43","Russia","9T217 transloader (for 9K33 Osa)",1,1,0,0,2,2022-03-25
"44","Russia","9T452 transporter-loader (for BM-27 'Uragan' MRL)",0,1,0,0,1,2022-03-25
"45","Russia","9М131 Metis-M",1,0,0,0,1,2022-03-25
"46","Russia","9М131F Metis-M1",1,0,0,0,1,2022-03-25
"47","Russia","9М133 Kornet",1,0,0,0,1,2022-03-25
"48","Russia","An-26 transport aircraft",0,1,0,0,1,2022-03-25
"49","Russia","Armoured SUV",1,0,0,1,2,2022-03-25
"50","Russia","Barnaul-T 9С932-1 automated system for air defence units",2,0,1,0,3,2022-03-25
"51","Russia","BAT-2 heavy engineering vehicle",0,1,0,0,1,2022-03-25
"52","Russia","BMD-1KSh-A command vehicle",0,1,0,0,1,2022-03-25
"53","Russia","BMD-2",28,21,7,2,58,2022-03-25
"54","Russia","BMD-4M",9,5,1,0,15,2022-03-25
"55","Russia","BMP-1(P)",11,10,0,1,22,2022-03-25
"56","Russia","BMP-1Khs",0,1,1,0,2,2022-03-25
"57","Russia","BMP-2",25,56,13,6,100,2022-03-25
"58","Russia","BMP-2K",0,0,1,0,1,2022-03-25
"59","Russia","BMP-3",15,22,0,1,38,2022-03-25
"60","Russia","BRDM-2",0,1,0,0,1,2022-03-25
"61","Russia","BREM-1 armoured recovery vehicle",1,0,0,0,1,2022-03-25
"62","Russia","BREM-Ch ''BREM-4'' armoured recovery vehicle",1,1,0,0,2,2022-03-25
"63","Russia","BREM-K armoured recovery vehicle",2,0,0,0,2,2022-03-25
"64","Russia","BRM-1K",0,5,0,0,5,2022-03-25
"65","Russia","BTR-80",22,11,6,1,40,2022-03-25
"66","Russia","BTR-82A",11,25,7,3,46,2022-03-25
"67","Russia","BTR-D",14,6,10,0,30,2022-03-25
"68","Russia","BTR-D APC with UR-67 mine clearing charge",1,0,0,0,1,2022-03-25
"69","Russia","BTR-MDM 'Rakushka'",5,0,0,0,5,2022-03-25
"70","Russia","BTR-ZD 'Skrezhet'",1,0,0,0,1,2022-03-25
"71","Russia","E95M target drone (likely used as unmanned bait in order for Ukraine to reveal the location of air defence systems)",1,0,0,0,1,2022-03-25
"72","Russia","Eleron-3 reconnaissance UAV",3,0,0,0,3,2022-03-25
"73","Russia","Fara ground surveillance radar",1,0,0,0,1,2022-03-25
"74","Russia","Forpost reconnaissance UAV",0,1,0,0,1,2022-03-25
"75","Russia","Fuel train",0,2,0,0,2,2022-03-25
"76","Russia","GAZ Sobol",0,1,1,0,2,2022-03-25
"77","Russia","GAZ Tigr",0,0,1,0,1,2022-03-25
"78","Russia","GAZ Tigr-M",18,24,3,4,49,2022-03-25
"79","Russia","GAZ-3308",0,0,3,0,3,2022-03-25
"80","Russia","GAZ-66",4,2,1,0,7,2022-03-25
"81","Russia","GMZ-3 minelayer",1,0,0,0,1,2022-03-25
"82","Russia","IMR-2 combat engineering vehicle",2,1,2,0,5,2022-03-25
"83","Russia","Iveco LMV 'Rys'",1,12,1,1,15,2022-03-25
"84","Russia","K-53949 'Linza'",1,0,0,0,1,2022-03-25
"85","Russia","K-53949 Typhoon-K",2,1,1,0,4,2022-03-25
"86","Russia","Ka-52 'Alligator' attack helicopter",0,4,2,3,9,2022-03-25
"87","Russia","KamAZ 4x4",2,2,1,0,5,2022-03-25
"88","Russia","KamAZ 6x6",67,91,20,9,187,2022-03-25
"89","Russia","KamAZ 8x8",0,2,0,0,2,2022-03-25
"90","Russia","KamAZ Avtozaks",1,3,1,0,5,2022-03-25
"91","Russia","KamAZ with armoured cabin",1,1,2,0,4,2022-03-25
"92","Russia","KamAZ-5350 with crane",0,1,0,0,1,2022-03-25
"93","Russia","KamAZ-5350 with EOV-3523 excavator",3,2,0,0,5,2022-03-25
"94","Russia","KamAZ-5350 with KS-45719-7M crane",0,1,0,0,1,2022-03-25
"95","Russia","KamAZ-6350 8x8 artillery tractor",0,3,0,2,5,2022-03-25
"96","Russia","KamAZ-63968 'Typhoon'",2,3,2,0,7,2022-03-25
"97","Russia","KrAZ-22B",1,1,0,0,2,2022-03-25
"98","Russia","Mi-24V/P attack helicopter",0,3,0,0,3,2022-03-25
"99","Russia","Mi-28 attack helicopter",0,1,0,0,1,2022-03-25
"100","Russia","Mi-35M attack helicopter",0,3,0,0,3,2022-03-25
"101","Russia","Mi-8 transport helicopter",0,4,0,0,4,2022-03-25
"102","Russia","MP-2IM signals vehicle",0,0,1,0,1,2022-03-25
"103","Russia","MT-LB",50,27,18,0,95,2022-03-25
"104","Russia","MT-LB Ambulance",0,1,0,0,1,2022-03-25
"105","Russia","MT-LB with ZU-23 AA gun",0,3,0,0,3,2022-03-25
"106","Russia","MT-LBM 6MB",0,0,1,0,1,2022-03-25
"107","Russia","MT-LBu",3,4,1,0,8,2022-03-25
"108","Russia","MTU-72 bridge layer",1,0,0,0,1,2022-03-25
"109","Russia","Orlan-10 reconnaissance UAV",2,5,0,0,7,2022-03-25
"110","Russia","P-260-U signal vehicle (for Redut-2US signal and communications system)",1,1,0,0,2,2022-03-25
"111","Russia","Pantsir-S1",3,3,1,0,7,2022-03-25
"112","Russia","PMP floating bridge",0,2,0,0,2,2022-03-25
"113","Russia","Pontoon bridge",0,2,0,0,2,2022-03-25
"114","Russia","Project 03160 Raptor class patrol boat",0,0,0,1,1,2022-03-25
"115","Russia","Project 1171 Tapir class landing ship 'Saratov (BDK-65)'",0,1,0,0,1,2022-03-25
"116","Russia","Project 775 Ropucha class landing ship",0,0,0,1,1,2022-03-25
"117","Russia","PTS-3 tracked amphibious transport",0,0,2,0,2,2022-03-25
"118","Russia","R-149MA1 command and staff vehicle",5,3,3,1,12,2022-03-25
"119","Russia","R-149MA3 command and staff vehicle",5,5,0,2,12,2022-03-25
"120","Russia","R-166-0.5 signals vehicle",1,1,1,0,3,2022-03-25
"121","Russia","R-330BMV Borisoglebsk-2B",1,1,0,1,3,2022-03-25
"122","Russia","R-330ZH Zhitel",0,1,0,0,1,2022-03-25
"123","Russia","R-419L1 communications station",0,0,1,0,1,2022-03-25
"124","Russia","REM-KL armoured recovery vehicle",1,0,0,0,1,2022-03-25
"125","Russia","Su-25 close air support aircraft",0,7,0,1,8,2022-03-25
"126","Russia","Su-30SM multirole aircraft",0,3,0,0,3,2022-03-25
"127","Russia","Su-34 strike aircraft",0,4,0,0,4,2022-03-25
"128","Russia","T-64BV",2,4,0,1,7,2022-03-25
"129","Russia","T-72A",6,2,0,0,8,2022-03-25
"130","Russia","T-72AV",1,2,0,0,3,2022-03-25
"131","Russia","T-72B",22,18,6,3,49,2022-03-25
"132","Russia","T-72B Obr. 1989",5,5,2,2,14,2022-03-25
"133","Russia","T-72B3",13,11,4,2,30,2022-03-25
"134","Russia","T-72B3 Obr. 2016",32,31,7,2,72,2022-03-25
"135","Russia","T-80BV",4,4,2,0,10,2022-03-25
