"","country","system","abandoned","captured","damaged","destroyed","total","Date"
"124","Russia","R-166-0.5 signals vehicle",1,1,0,1,3,"2022-03-28"
"125","Russia","R-330BMV Borisoglebsk-2B",0,1,1,1,3,"2022-03-28"
"126","Russia","R-330ZH Zhitel",0,0,0,1,1,"2022-03-28"
"127","Russia","R-419L1 communications station",1,0,0,0,1,"2022-03-28"
"128","Russia","REM-KL armoured recovery vehicle",0,1,0,0,1,"2022-03-28"
"129","Russia","Su-25 close air support aircraft",0,0,1,7,8,"2022-03-28"
"130","Russia","Su-30SM multirole aircraft",0,0,0,4,4,"2022-03-28"
"131","Russia","Su-34 strike aircraft",0,0,0,4,4,"2022-03-28"
"132","Russia","T-64BV",0,2,1,5,8,"2022-03-28"
"133","Russia","T-72A",0,7,0,2,9,"2022-03-28"
"134","Russia","T-72AV",0,1,0,3,4,"2022-03-28"
"135","Russia","T-72B",6,25,3,19,53,"2022-03-28"
"136","Russia","T-72B Obr. 1989",4,6,2,7,19,"2022-03-28"
"137","Russia","T-72B3",5,15,3,14,37,"2022-03-28"
"138","Russia","T-72B3 Obr. 2016",7,35,2,34,78,"2022-03-28"
"139","Russia","T-80BV",2,5,0,4,11,"2022-03-28"
"140","Russia","T-80BVM",1,13,0,5,19,"2022-03-28"
"141","Russia","T-80U",14,22,2,8,46,"2022-03-28"
"142","Russia","T-80UK",1,1,0,1,3,"2022-03-28"
"143","Russia","T-80UM2",0,0,0,1,1,"2022-03-28"
"144","Russia","T-90A",4,7,0,10,21,"2022-03-28"
"145","Russia","TMM-3 bridge layer",3,7,2,1,13,"2022-03-28"
"146","Russia","Torn(-MDM)",0,1,0,0,1,"2022-03-28"
"147","Russia","TZM-T reloader vehicle (for TOS-1A)",2,2,0,2,6,"2022-03-28"
"148","Russia","UAZ Patriot",1,0,1,0,2,"2022-03-28"
"149","Russia","UAZ-23632",0,2,0,0,2,"2022-03-28"
"150","Russia","UAZ-452",0,1,0,3,4,"2022-03-28"
"151","Russia","UAZ-469",1,1,0,3,5,"2022-03-28"
"152","Russia","Unknown AFV",2,1,0,25,28,"2022-03-28"
"153","Russia","Unknown BMP-1/2",0,0,0,4,4,"2022-03-28"
"154","Russia","Unknown BTR-80/BTR-82A",0,0,0,4,4,"2022-03-28"
"155","Russia","Unknown BTR-D/BMD-2",0,1,0,12,13,"2022-03-28"
"156","Russia","Unknown communications station",0,0,0,1,1,"2022-03-28"
"157","Russia","Unknown communications station based on the KamAZ 6x6",0,1,1,0,2,"2022-03-28"
"158","Russia","Unknown helicopter",0,0,1,2,3,"2022-03-28"
"159","Russia","Unknown Mi-24/35 attack helicopter",0,0,1,2,3,"2022-03-28"
"160","Russia","Unknown tank",2,1,3,29,35,"2022-03-28"
"161","Russia","Unknown truck",2,8,4,49,63,"2022-03-28"
"162","Russia","UR-77 'Meterorit' mine clearing vehicle",1,5,0,2,8,"2022-03-28"
"163","Russia","Ural Federal",3,0,0,3,6,"2022-03-28"
"164","Russia","Ural-375D",0,0,0,1,1,"2022-03-28"
"165","Russia","Ural-4320",16,65,4,77,162,"2022-03-28"
"166","Russia","Ural-4320 KET-L",0,1,1,0,2,"2022-03-28"
"167","Russia","Ural-4320 KT-L",0,2,0,1,3,"2022-03-28"
"168","Russia","Ural-4320 with crane",0,0,0,1,1,"2022-03-28"
"169","Russia","Ural-43206",2,10,0,5,17,"2022-03-28"
"170","Russia","Ural-542301 tank transporter",1,0,0,0,1,"2022-03-28"
"171","Russia","Ural-63704-0010 Tornado-U",1,1,0,0,2,"2022-03-28"
"172","Russia","Vityaz DT-30 articulated tracked carrier",1,0,0,1,2,"2022-03-28"
"173","Russia","ZALA Aero KUB-BLA loitering munition",0,0,0,4,4,"2022-03-28"
"174","Russia","ZiL-131",2,0,0,3,5,"2022-03-28"
"175","Ukraine","100mm MT-12 anti-tank gun",1,2,0,1,4,"2022-03-28"
"176","Ukraine","120mm BTR-3M2",0,1,0,1,2,"2022-03-28"
"177","Ukraine","122mm 2S1 Gvozdika",1,4,1,5,11,"2022-03-28"
"178","Ukraine","122mm BM-21 'Grad'",0,2,0,1,3,"2022-03-28"
"179","Ukraine","122mm D-30 howitzer",0,0,0,1,1,"2022-03-28"
"180","Ukraine","152mm 2A36 Giatsint-B field-gun",1,0,0,0,1,"2022-03-28"
"181","Ukraine","152mm 2A65 Msta-B howitzer",2,0,0,0,2,"2022-03-28"
"182","Ukraine","152mm 2S3 Akatsiya",0,1,0,0,1,"2022-03-28"
"183","Ukraine","152mm 2S5 Giatsint-S",0,1,0,0,1,"2022-03-28"
"184","Ukraine","1L22 'Parol'",0,0,1,1,2,"2022-03-28"
"185","Ukraine","1V18 'Klyon-1' artillery command and forward observer vehicle",0,1,0,0,1,"2022-03-28"
"186","Ukraine","203mm 2S7 Pion",0,1,1,0,2,"2022-03-28"
"187","Ukraine","220mm BM-27 'Uragan'",0,2,0,0,2,"2022-03-28"
"188","Ukraine","23mm ZU-23",0,2,0,0,2,"2022-03-28"
"189","Ukraine","30N6 'Flap Lid'",0,0,0,1,1,"2022-03-28"
"190","Ukraine","36D6 'Tin Shield'",0,0,0,1,1,"2022-03-28"
"191","Ukraine","5P85D (launcher for S-300PS)",0,0,0,2,2,"2022-03-28"
"192","Ukraine","5P85S (launcher for S-300PS)",1,0,0,2,3,"2022-03-28"
"193","Ukraine","9K310 Igla-1",0,5,0,0,5,"2022-03-28"
"194","Ukraine","9K33 Osa",0,3,0,8,11,"2022-03-28"
"195","Ukraine","9K35 Strela-10",1,1,1,1,4,"2022-03-28"
"196","Ukraine","9K38 Igla",0,3,0,0,3,"2022-03-28"
"197","Ukraine","9M111 Fagot",0,2,0,0,2,"2022-03-28"
"198","Ukraine","9M113 Konkurs",0,2,0,0,2,"2022-03-28"
"199","Ukraine","9P148 Konkurs ATGM carrier",0,1,0,3,4,"2022-03-28"
"200","Ukraine","9T217 transloader (for 9K33 Osa)",0,0,0,1,1,"2022-03-28"
"201","Ukraine","9T452 transporter-loader (for BM-27 'Uragan' MRL)",0,0,0,1,1,"2022-03-28"
"202","Ukraine","A1-SM Fury reconnaissance UAV",0,0,0,1,1,"2022-03-28"
"203","Ukraine","An-26 transport aircraft",0,0,0,1,1,"2022-03-28"
"204","Ukraine","AN/TPQ-36 lightweight counter mortar radar",0,0,1,0,1,"2022-03-28"
"205","Ukraine","AN/TPQ-49 lightweight counter mortar antenna",0,1,0,0,1,"2022-03-28"
"206","Ukraine","AN/TPQ-49 lightweight counter mortar radar",0,1,0,0,1,"2022-03-28"
"207","Ukraine","AT105A 'Saxon'",0,2,0,0,2,"2022-03-28"
"208","Ukraine","BAT-2 heavy engineering vehicle",0,1,0,0,1,"2022-03-28"
"209","Ukraine","Bayraktar TB2 UCAV",0,0,0,1,1,"2022-03-28"
"210","Ukraine","BMK-150 towing and motor boat",0,1,0,0,1,"2022-03-28"
"211","Ukraine","BMP-1 BM",0,0,0,1,1,"2022-03-28"
"212","Ukraine","BMP-1(P)",6,5,1,14,26,"2022-03-28"
"213","Ukraine","BMP-1Khs",0,0,0,1,1,"2022-03-28"
"214","Ukraine","BMP-1TS",0,0,0,1,1,"2022-03-28"
"215","Ukraine","BMP-2",1,1,1,1,4,"2022-03-28"
"216","Ukraine","BRDM-2",8,18,0,6,32,"2022-03-28"
"217","Ukraine","BREM-1 ARV",0,1,0,0,1,"2022-03-28"
"218","Ukraine","BRM-1K",0,3,1,0,4,"2022-03-28"
"219","Ukraine","BSEM-4K",0,0,0,1,1,"2022-03-28"
"220","Ukraine","BTR-3",0,2,0,2,4,"2022-03-28"
"221","Ukraine","BTR-4",2,13,1,8,24,"2022-03-28"
"222","Ukraine","BTR-60",0,4,0,0,4,"2022-03-28"
"223","Ukraine","BTR-70",1,6,0,1,8,"2022-03-28"
"224","Ukraine","BTR-80",0,7,0,4,11,"2022-03-28"
"225","Ukraine","Buk-M1",0,0,0,2,2,"2022-03-28"
"226","Ukraine","FGM-148 Javelin",0,5,0,0,5,"2022-03-28"
"227","Ukraine","GAZ-3308",0,1,0,0,1,"2022-03-28"
"228","Ukraine","GAZ-66",3,18,3,10,34,"2022-03-28"
"229","Ukraine","Gyurza-M class gunboat",0,2,0,0,2,"2022-03-28"
"230","Ukraine","HMMWV",0,2,1,1,4,"2022-03-28"
"231","Ukraine","Island class patrol boat P190 Slovyansk",0,0,0,1,1,"2022-03-28"
"232","Ukraine","Island-class patrol boat P190 Slovyansk",0,0,0,1,1,"2022-03-28"
"233","Ukraine","KamAZ",0,1,1,2,4,"2022-03-28"
"234","Ukraine","Kozak-2",1,5,1,1,8,"2022-03-28"
"235","Ukraine","Kozak-2M1",0,1,0,0,1,"2022-03-28"
"236","Ukraine","KrAZ Cobra",0,1,0,1,2,"2022-03-28"
"237","Ukraine","KrAZ Spartan",0,0,0,1,1,"2022-03-28"
"238","Ukraine","KrAZ-255B",0,4,0,0,4,"2022-03-28"
"239","Ukraine","KrAZ-260",0,1,0,0,1,"2022-03-28"
"240","Ukraine","KrAZ-5233",0,4,0,0,4,"2022-03-28"
"241","Ukraine","KrAZ-6322",0,8,1,1,10,"2022-03-28"
"242","Ukraine","Krivak III class frigate 'Hetman Sahaydachniy'",0,0,0,1,1,"2022-03-28"
"243","Ukraine","Leleka-100 reconnaissance UAV",0,2,0,0,2,"2022-03-28"
"244","Ukraine","MAZ",2,2,1,9,14,"2022-03-28"
"245","Ukraine","MAZ-537",0,1,0,1,2,"2022-03-28"
"246","Ukraine","MBT LAW 'NLAW'",0,8,0,0,8,"2022-03-28"
"247","Ukraine","MDK-3 trench-digging vehicle",0,1,0,0,1,"2022-03-28"
"248","Ukraine","Mi-24 attack helicopter",0,0,0,1,1,"2022-03-28"
"249","Ukraine","MiG-29 fighter aircraft",0,0,0,3,3,"2022-03-28"
"250","Ukraine","MT-LB",1,2,0,2,5,"2022-03-28"
"251","Ukraine","MT-LB Ambulance",1,0,0,0,1,"2022-03-28"
"252","Ukraine","MT-LB with ZU-23 AA gun",0,1,0,0,1,"2022-03-28"
"253","Ukraine","MT-LBu",1,2,1,2,6,"2022-03-28"
"254","Ukraine","Novator",0,2,1,2,5,"2022-03-28"
"255","Ukraine","P-14 'Tall King'",0,0,1,0,1,"2022-03-28"
"256","Ukraine","P-19 'Flat Face B'",0,0,0,1,1,"2022-03-28"
"257","Ukraine","P-35/37 'Bar Lock'",0,0,0,1,1,"2022-03-28"
"258","Ukraine","PRV-13 'Odd Pair'",0,0,0,1,1,"2022-03-28"
"259","Ukraine","RK-3 Corsar",0,3,0,0,3,"2022-03-28"
"260","Ukraine","RKhM 'Kashalot'",0,1,0,0,1,"2022-03-28"
"261","Ukraine","Small patrol boats (Sea Guard)",0,6,0,0,6,"2022-03-28"
"262","Ukraine","SNAR-10 battlefield surveillance radar",0,1,0,0,1,"2022-03-28"
"263","Ukraine","Sorum class seagoing tugboat 'Korets' ''A830 or P186''",0,1,0,0,1,"2022-03-28"
"264","Ukraine","Sorum-class seagoing tugboat 'Korets' ''A830 or P186''",0,1,0,0,1,"2022-03-28"
"265","Ukraine","Su-25 attack aircraft",0,0,1,4,5,"2022-03-28"
"266","Ukraine","Su-27 fighter aircraft",0,0,0,3,3,"2022-03-28"
"267","Ukraine","T-64B1M",1,0,1,0,2,"2022-03-28"
"268","Ukraine","T-64BV",7,27,2,23,59,"2022-03-28"
"269","Ukraine","T-72AMT",0,2,0,1,3,"2022-03-28"
"270","Ukraine","T-72AV",0,0,0,2,2,"2022-03-28"
"271","Ukraine","T-72B",0,2,0,1,3,"2022-03-28"
"272","Ukraine","T-80BV",1,2,1,0,4,"2022-03-28"
"273","Ukraine","TMM-3M1 bridge layer",0,1,0,0,1,"2022-03-28"
"274","Ukraine","Tu-141 reconnaissance UAV",0,0,0,4,4,"2022-03-28"
"275","Ukraine","UAZ-452",0,2,0,0,2,"2022-03-28"
"276","Ukraine","UAZ-469",0,4,0,0,4,"2022-03-28"
"277","Ukraine","UJ-22 reconnaissance UAV",0,0,0,1,1,"2022-03-28"
"278","Ukraine","Unknown AFV",0,0,0,7,7,"2022-03-28"
"279","Ukraine","Unknown BTR",1,0,0,0,1,"2022-03-28"
"280","Ukraine","Unknown tank",0,0,0,1,1,"2022-03-28"
"281","Ukraine","Unknown towed artillery",0,0,2,4,6,"2022-03-28"
"282","Ukraine","Unknown truck",2,4,4,13,23,"2022-03-28"
"283","Ukraine","Unknown vehicle",0,0,0,4,4,"2022-03-28"
"284","Ukraine","Ural-375D",0,14,0,1,15,"2022-03-28"
"285","Ukraine","Ural-4320",0,1,0,6,7,"2022-03-28"
"286","Ukraine","Varta",0,10,0,2,12,"2022-03-28"
"287","Ukraine","Vepr MRAP",0,1,0,0,1,"2022-03-28"
"288","Ukraine","Zhuk class patrol boat (Sea Guard)",0,2,0,0,2,"2022-03-28"
"289","Ukraine","ZiL-130",0,0,0,1,1,"2022-03-28"
"290","Ukraine","ZiL-131",2,27,0,7,36,"2022-03-28"
"291","Ukraine","ZiL-157",0,1,0,0,1,"2022-03-28"
"292","Ukraine","ZSU-23-4 'Shilka'",0,1,0,0,1,"2022-03-28"
