"","country","system","captured","destroyed","abandoned","damaged","total","Date"
"27","Russia","9K35 Strela-10",1,0,3,0,4,2022-03-08
"28","Russia","9K38 Igla",2,0,0,0,2,2022-03-08
"29","Russia","9M111 Fagot",3,0,0,0,3,2022-03-08
"30","Russia","9M113 Konkurs",14,0,0,0,14,2022-03-08
"31","Russia","9M113M Konkurs-M",1,0,0,0,1,2022-03-08
"32","Russia","9M114 Kokon",1,0,0,0,1,2022-03-08
"33","Russia","9P149 Shturm-S ATGM carrier",0,1,1,0,2,2022-03-08
"34","Russia","9S18М1(-1) (for Buk-M1-2)",0,1,0,0,1,2022-03-08
"35","Russia","9T452 transporter-loader (for BM-27 'Uragan' MRL)",0,1,0,0,1,2022-03-08
"36","Russia","9М131F Metis-M1",1,0,0,0,1,2022-03-08
"37","Russia","An-26 transport aircraft",0,1,0,0,1,2022-03-08
"38","Russia","Barnaul-T 9С932-1 automated system for air defence units",1,0,1,0,2,2022-03-08
"39","Russia","BAT-2 heavy engineering vehicle",0,1,0,0,1,2022-03-08
"40","Russia","BMD-2",19,11,5,2,37,2022-03-08
"41","Russia","BMD-4M",5,1,1,0,7,2022-03-08
"42","Russia","BMP-1(P)",4,5,0,0,9,2022-03-08
"43","Russia","BMP-1Khs",0,0,1,0,1,2022-03-08
"44","Russia","BMP-2",15,18,12,5,50,2022-03-08
"45","Russia","BMP-2K",0,0,1,0,1,2022-03-08
"46","Russia","BMP-3",8,9,0,1,18,2022-03-08
"47","Russia","BREM-1 armoured recovery vehicle",1,0,0,0,1,2022-03-08
"48","Russia","BREM-K armoured recovery vehicle",2,0,0,0,2,2022-03-08
"49","Russia","BRM-1K",0,3,0,0,3,2022-03-08
"50","Russia","BTR-80",16,9,2,1,28,2022-03-08
"51","Russia","BTR-82A",8,6,5,2,21,2022-03-08
"52","Russia","BTR-D",9,5,7,0,21,2022-03-08
"53","Russia","BTR-MDM 'Rakusha'",3,0,0,0,3,2022-03-08
"54","Russia","E95M target drone (likely used as unmanned bait in order for Ukraine to reveal the location of air defence systems)",1,0,0,0,1,2022-03-08
"55","Russia","Fuel train",0,2,0,0,2,2022-03-08
"56","Russia","GAZ Sobol",0,1,1,0,2,2022-03-08
"57","Russia","GAZ Tigr-M",11,14,1,1,27,2022-03-08
"58","Russia","GAZ-3308",0,0,2,0,2,2022-03-08
"59","Russia","GAZ-66",1,0,0,0,1,2022-03-08
"60","Russia","GMZ-3 minelater",1,0,0,0,1,2022-03-08
"61","Russia","IMR-2 combat engineering vehicle",0,1,1,0,2,2022-03-08
"62","Russia","Iveco LMV 'Rys'",1,4,1,0,6,2022-03-08
"63","Russia","K-4386 Typhoon-VDV",0,1,0,0,1,2022-03-08
"64","Russia","K-53949 Typhoon-L",0,0,1,0,1,2022-03-08
"65","Russia","Ka-52 'Alligator' attack helicopter",0,0,2,2,4,2022-03-08
"66","Russia","KamAZ 6x6",41,55,14,5,115,2022-03-08
"67","Russia","KamAZ Avtozaks",1,2,0,0,3,2022-03-08
"68","Russia","KamAZ with armoured cabin",0,1,1,0,2,2022-03-08
"69","Russia","KamAZ-5350 with crane",0,1,0,0,1,2022-03-08
"70","Russia","KamAZ-5350 with EOV-3523 excavator",3,1,0,0,4,2022-03-08
"71","Russia","KamAZ-5350 with KS-45719-7M crane",0,1,0,0,1,2022-03-08
"72","Russia","KamAZ-6350 8x8 artillery tractor",2,2,0,2,6,2022-03-08
"73","Russia","KamAZ-63968 Typhoon",2,1,0,0,3,2022-03-08
"74","Russia","Mi-24V/P attack helicopter",0,2,0,0,2,2022-03-08
"75","Russia","Mi-35M attack helicopter",0,2,0,0,2,2022-03-08
"76","Russia","Mi-8 transport helicopter",0,2,0,0,2,2022-03-08
"77","Russia","MP-2IM signals vehicle",0,0,1,0,1,2022-03-08
"78","Russia","MT-LB",29,11,8,0,48,2022-03-08
"79","Russia","MT-LB Ambulance",0,1,0,0,1,2022-03-08
"80","Russia","MT-LB with ZU-23 AA gun",0,2,0,0,2,2022-03-08
"81","Russia","MT-LBM 6MB",0,0,1,0,1,2022-03-08
"82","Russia","MT-LBu",2,3,3,0,8,2022-03-08
"83","Russia","Orlan-10 reconnaissance UAV",0,1,0,0,1,2022-03-08
"84","Russia","Pantsir-S1",3,1,1,0,5,2022-03-08
"85","Russia","PMP floating bridge",0,2,2,0,4,2022-03-08
"86","Russia","PTS-3 tracked amphibious transport",0,0,2,0,2,2022-03-08
"87","Russia","R-149MA1 unified command and staff vehicle",3,1,2,1,7,2022-03-08
"88","Russia","R-149MA3 command and staff vehicle",2,0,0,1,3,2022-03-08
"89","Russia","R-166-0.5 signals vehicle",0,1,1,0,2,2022-03-08
"90","Russia","R-330BMV Borisoglebsk-2B",0,0,0,1,1,2022-03-08
"91","Russia","R-419L1 communications station",0,0,1,0,1,2022-03-08
"92","Russia","REM-KL armoured recovery vehicle",1,0,0,0,1,2022-03-08
"93","Russia","Su-25 close air support aircraft",0,4,0,0,4,2022-03-08
"94","Russia","Su-30SM multirole aircraft",0,2,0,0,2,2022-03-08
"95","Russia","Su-34 strike aircraft",0,4,0,0,4,2022-03-08
"96","Russia","T-64BV",1,0,0,1,2,2022-03-08
"97","Russia","T-72AV",1,0,0,0,1,2022-03-08
"98","Russia","T-72B",10,8,4,2,24,2022-03-08
"99","Russia","T-72B Obr. 1989",2,1,1,0,4,2022-03-08
"100","Russia","T-72B3",2,3,2,1,8,2022-03-08
"101","Russia","T-72B3 Obr. 2016",22,15,3,0,40,2022-03-08
"102","Russia","T-80BV",3,1,2,0,6,2022-03-08
"103","Russia","T-80BVM",7,2,1,0,10,2022-03-08
"104","Russia","T-80U",16,6,14,1,37,2022-03-08
"105","Russia","T-80UK",0,1,1,0,2,2022-03-08
"106","Russia","T-90A",5,7,3,0,15,2022-03-08
"107","Russia","TMM-3 bridge layer",4,1,3,1,9,2022-03-08
"108","Russia","TZM-T reloader vehicle (for TOS-1A)",2,0,0,0,2,2022-03-08
"109","Russia","UAZ Patriot",0,0,1,0,1,2022-03-08
"110","Russia","UAZ-23632",1,0,0,0,1,2022-03-08
"111","Russia","UAZ-469",0,1,0,0,1,2022-03-08
"112","Russia","Unknown AFV",1,3,0,0,4,2022-03-08
"113","Russia","Unknown BTR-D/BMD-2",0,9,0,0,9,2022-03-08
"114","Russia","Unknown communications station",0,1,0,0,1,2022-03-08
"115","Russia","Unknown communications station based on the KamAZ 6x6",1,0,0,1,2,2022-03-08
"116","Russia","Unknown Mi-24/35 attack helicopter",0,2,0,1,3,2022-03-08
"117","Russia","Unknown tank",0,3,2,0,5,2022-03-08
"118","Russia","Unknown truck",4,15,1,3,23,2022-03-08
"119","Russia","UR-77 'Meterorit' mine clearing vehicle",2,1,1,0,4,2022-03-08
"120","Russia","Ural Federal",0,1,3,0,4,2022-03-08
"121","Russia","Ural-4320",44,28,9,3,84,2022-03-08
"122","Russia","Ural-4320 Wrecker",1,0,0,1,2,2022-03-08
"123","Russia","Ural-43206",8,3,1,0,12,2022-03-08
"124","Russia","Ural-542301 tank transporter",0,0,1,0,1,2022-03-08
"125","Russia","ZiL-131",0,2,2,0,4,2022-03-08
"126","Ukraine","100mm MT-12 anti-tank gun",1,0,1,0,2,2022-03-08
"127","Ukraine","122mm 2S1 Gvozdika",3,3,1,0,7,2022-03-08
"128","Ukraine","122mm D-30 howitzer",0,1,0,0,1,2022-03-08
"129","Ukraine","152mm 2A36 Giatsint-B field-gun",1,0,0,0,1,2022-03-08
"130","Ukraine","152mm 2A65 Msta-B howitzer",0,0,2,0,2,2022-03-08
"131","Ukraine","1L22 'Parol'",0,1,0,1,2,2022-03-08
"132","Ukraine","220mm BM-27 'Uragan'",1,0,0,0,1,2022-03-08
"133","Ukraine","23mm ZU-23",1,0,0,0,1,2022-03-08
"134","Ukraine","5P85D (launcher for S-300PS)",0,1,0,0,1,2022-03-08
"135","Ukraine","5P85S (launcher for S-300PS)",0,1,0,0,1,2022-03-08
"136","Ukraine","9K310 Igla-1",4,0,0,0,4,2022-03-08
"137","Ukraine","9K33 Osa",0,5,0,0,5,2022-03-08
"138","Ukraine","9K35 Strela-10",0,1,0,0,1,2022-03-08
"139","Ukraine","9K38 Igla",2,0,0,0,2,2022-03-08
"140","Ukraine","9M111 Fagot",2,0,0,0,2,2022-03-08
"141","Ukraine","9M113 Konkurs",2,0,0,0,2,2022-03-08
"142","Ukraine","9P148 Konkurs ATGM carrier",1,2,0,0,3,2022-03-08
"143","Ukraine","An-225",0,1,0,0,1,2022-03-08
"144","Ukraine","An-26 transport aircraft",0,1,0,0,1,2022-03-08
"145","Ukraine","AT105A 'Saxon'",1,0,0,0,1,2022-03-08
"146","Ukraine","BAT-2 heavy engineering vehicle",1,0,0,0,1,2022-03-08
"147","Ukraine","BMP-1(P)",2,4,5,1,12,2022-03-08
"148","Ukraine","BMP-1Khs",0,1,0,0,1,2022-03-08
"149","Ukraine","BMP-2",1,0,1,0,2,2022-03-08
"150","Ukraine","BRDM-2",7,4,8,0,19,2022-03-08
"151","Ukraine","BRM-1K",3,0,0,1,4,2022-03-08
"152","Ukraine","BSEM-4K",0,1,0,0,1,2022-03-08
"153","Ukraine","BTR-3",2,1,0,0,3,2022-03-08
"154","Ukraine","BTR-4",8,5,2,0,15,2022-03-08
"155","Ukraine","BTR-60",4,0,0,0,4,2022-03-08
"156","Ukraine","BTR-60 1V18 'Klyon-1'",1,0,0,0,1,2022-03-08
"157","Ukraine","BTR-70",3,0,1,0,4,2022-03-08
"158","Ukraine","BTR-80",4,3,0,0,7,2022-03-08
"159","Ukraine","Buk-M1",0,1,0,0,1,2022-03-08
"160","Ukraine","FGM-148 Javelin",1,0,0,0,1,2022-03-08
"161","Ukraine","GAZ-66",6,4,3,3,16,2022-03-08
"162","Ukraine","HMMWV",0,1,0,0,1,2022-03-08
"163","Ukraine","Island-class patrol boat P190 Slovyansk",0,1,0,0,1,2022-03-08
"164","Ukraine","KamAZ",0,1,0,0,1,2022-03-08
"165","Ukraine","Kozak-2",2,1,1,1,5,2022-03-08
"166","Ukraine","KrAZ-5233",1,0,0,0,1,2022-03-08
"167","Ukraine","KrAZ-6322",6,1,0,0,7,2022-03-08
"168","Ukraine","Krivak III class frigate 'Hetman Sahaydachniy'",0,1,0,0,1,2022-03-08
"169","Ukraine","Leleka-100 reconnaissance UAV",1,0,0,0,1,2022-03-08
"170","Ukraine","MAZ",1,7,1,1,10,2022-03-08
"171","Ukraine","MAZ-537",1,1,0,0,2,2022-03-08
"172","Ukraine","MBT LAW 'NLAW'",4,0,0,0,4,2022-03-08
"173","Ukraine","MiG-29 fighter aircraft",0,1,0,0,1,2022-03-08
"174","Ukraine","MT-LB",0,2,1,0,3,2022-03-08
"175","Ukraine","MT-LB Ambulance",0,0,1,0,1,2022-03-08
"176","Ukraine","MT-LBu",1,0,1,1,3,2022-03-08
"177","Ukraine","Novator",1,0,0,1,2,2022-03-08
"178","Ukraine","P-14 'Tall King'",0,0,0,1,1,2022-03-08
"179","Ukraine","P-35/37 'Bar Lock'",0,1,0,0,1,2022-03-08
"180","Ukraine","PRV-13 'Odd Pair'",0,1,0,0,1,2022-03-08
"181","Ukraine","RK-3 Corsar",2,0,0,0,2,2022-03-08
"182","Ukraine","SNAR-10 battlefield surveillance radar",1,0,0,0,1,2022-03-08
"183","Ukraine","Su-25 attack aircraft",0,2,0,0,2,2022-03-08
"184","Ukraine","Su-27 fighter aircraft",0,3,0,0,3,2022-03-08
"185","Ukraine","T-64BV",12,14,7,2,35,2022-03-08
"186","Ukraine","T-80BV",1,0,1,1,3,2022-03-08
"187","Ukraine","UAZ-452",1,0,0,0,1,2022-03-08
"188","Ukraine","UAZ-469",1,0,0,0,1,2022-03-08
"189","Ukraine","Unknown BTR",0,0,1,0,1,2022-03-08
"190","Ukraine","Unknown truck",1,4,2,1,8,2022-03-08
"191","Ukraine","Ural-375D",1,1,0,0,2,2022-03-08
"192","Ukraine","Ural-4320",1,6,0,0,7,2022-03-08
"193","Ukraine","Varta",8,0,0,0,8,2022-03-08
"194","Ukraine","ZiL-131",8,4,1,0,13,2022-03-08
